# case	id kind role ordinal parents locator (explicit) or digest (corpus)
corpus_224	digest 68 910c6744248a4b967a041b4f31a07b0cd2612aa9717ba398a22b9b803bc5a431
corpus_224_alternate	digest 68 910c6744248a4b967a041b4f31a07b0cd2612aa9717ba398a22b9b803bc5a431
corpus_225	digest 80 378120b3b9f34420d07857cfee26e5daaa0069bc8a9ae2e38b9e6d1745bd407c
corpus_225_alternate	digest 80 378120b3b9f34420d07857cfee26e5daaa0069bc8a9ae2e38b9e6d1745bd407c
corpus_226	digest 80 6cda8546b86a61a6892bdfc01e5a3124d44b87b1644eb966e4b3ae534a3a69a8
corpus_226_alternate	digest 80 6cda8546b86a61a6892bdfc01e5a3124d44b87b1644eb966e4b3ae534a3a69a8
corpus_227	digest 92 8f4e5760d7131c11db9e11f1b143d2ead8d189a5b061709ad0119fc02d6c2427
corpus_227_alternate	digest 92 8f4e5760d7131c11db9e11f1b143d2ead8d189a5b061709ad0119fc02d6c2427
corpus_228	digest 92 8802b471a9c338cee6836dc55fd555d19d5dd2d3de85b62090dccb3ab9e3c852
corpus_228_alternate	digest 92 8802b471a9c338cee6836dc55fd555d19d5dd2d3de85b62090dccb3ab9e3c852
corpus_229	digest 104 ca11edeab5a6ef9f078cae2f20eadaf6e9de2e2c6064a8321d6cec9b5ecbe657
corpus_229_alternate	digest 104 ca11edeab5a6ef9f078cae2f20eadaf6e9de2e2c6064a8321d6cec9b5ecbe657
corpus_230	digest 104 d2bd2a043ea1e87f8245b03f8be32c78925dc41b7960aaee39411a12666cbf19
corpus_230_alternate	digest 104 d2bd2a043ea1e87f8245b03f8be32c78925dc41b7960aaee39411a12666cbf19
corpus_231	digest 116 6694c390b69e5ed2862d36e58b986c14b1bf1732f78cf9666236900f5837c5c7
corpus_231_alternate	digest 116 6694c390b69e5ed2862d36e58b986c14b1bf1732f78cf9666236900f5837c5c7
corpus_232	digest 116 e8ee65e61a5429cd92fcd9f7b0c35e9f1a8edbd21bae1dbac9e1565e88899ac0
corpus_232_alternate	digest 116 e8ee65e61a5429cd92fcd9f7b0c35e9f1a8edbd21bae1dbac9e1565e88899ac0
corpus_233	digest 128 8c014895d8451588dcd0d843de047b5021385fb9caa1c80dd9b1223418f8bc0a
corpus_233_alternate	digest 128 8c014895d8451588dcd0d843de047b5021385fb9caa1c80dd9b1223418f8bc0a
corpus_234	digest 50 20b371ca08f21a615fee7a6833eec39f352ad9f3ab71b206d38e0fa969cd0b2e
corpus_234_alternate	digest 50 20b371ca08f21a615fee7a6833eec39f352ad9f3ab71b206d38e0fa969cd0b2e
corpus_235	digest 62 bff85d4c718521032f72c71cbe99b2a15454e7d9e71b82d0755157ed695e677f
corpus_235_alternate	digest 62 bff85d4c718521032f72c71cbe99b2a15454e7d9e71b82d0755157ed695e677f
corpus_236	digest 62 02ccc6dfbd820e4689507252228a3a360e0cff9289210eb51a2effdd617ed8ea
corpus_236_alternate	digest 62 02ccc6dfbd820e4689507252228a3a360e0cff9289210eb51a2effdd617ed8ea
corpus_237	digest 74 6277571c5e953ebdb741e16e092564c958cc9e317a5318437321bc82443f8f12
corpus_237_alternate	digest 74 6277571c5e953ebdb741e16e092564c958cc9e317a5318437321bc82443f8f12
corpus_238	digest 74 97cb700d6c2b7919d0187303dbdb4d5086d9d770cf6dbbd37afcef2cb2829921
corpus_238_alternate	digest 74 97cb700d6c2b7919d0187303dbdb4d5086d9d770cf6dbbd37afcef2cb2829921
corpus_239	digest 86 52d3ecea9963a38a9149b41083801a1cbe822e4a55ff6a5f5816fb5bbafa3113
corpus_239_alternate	digest 86 52d3ecea9963a38a9149b41083801a1cbe822e4a55ff6a5f5816fb5bbafa3113
corpus_240	digest 86 0bb23d7f223a2c74922cb93f450a4a8204c885d96c4dca5319ea0981732f4de8
corpus_240_alternate	digest 86 0bb23d7f223a2c74922cb93f450a4a8204c885d96c4dca5319ea0981732f4de8
corpus_241	digest 98 c8c33088bf8ec5b9dc1a19b507a2fb1ba3bbb94d7980d227e769589ddd176e03
corpus_241_alternate	digest 98 c8c33088bf8ec5b9dc1a19b507a2fb1ba3bbb94d7980d227e769589ddd176e03
corpus_242	digest 98 7c188310fabfad3e56050f1c2c22b2e3bb397fa121cf1c62169161f648d3ebfb
corpus_242_alternate	digest 98 7c188310fabfad3e56050f1c2c22b2e3bb397fa121cf1c62169161f648d3ebfb
corpus_243	digest 110 f0e0cf37981ec11927849117cba6fdc9375d98c6f1ae40bdf21e4edcc9d11222
corpus_243_alternate	digest 110 f0e0cf37981ec11927849117cba6fdc9375d98c6f1ae40bdf21e4edcc9d11222
corpus_244	digest 110 6b668c4c27ffca6dca7a5715c3a28387d65d67e4648b9386cc52ffd7ab8d6d64
corpus_244_alternate	digest 110 6b668c4c27ffca6dca7a5715c3a28387d65d67e4648b9386cc52ffd7ab8d6d64
corpus_245	digest 122 061c4252dd56d1a0559aacedcba4309f5abd3240c05b3a593cc6b00d389dca07
corpus_245_alternate	digest 122 061c4252dd56d1a0559aacedcba4309f5abd3240c05b3a593cc6b00d389dca07
corpus_246	digest 122 de05e14a60868605ea3fcfaba488b3aea984f25e8a31018d57bceb782c1c54be
corpus_246_alternate	digest 122 de05e14a60868605ea3fcfaba488b3aea984f25e8a31018d57bceb782c1c54be
corpus_247	digest 56 dcb64c59b12121420fcdb0feef0d93b64a7aeb5b67d581b7a06ee80ff2cae71f
corpus_247_alternate	digest 56 dcb64c59b12121420fcdb0feef0d93b64a7aeb5b67d581b7a06ee80ff2cae71f
corpus_248	digest 56 124c039e57c2341e1a32a32557404492a60ac42581362e5822d737008fc2afc6
corpus_248_alternate	digest 56 124c039e57c2341e1a32a32557404492a60ac42581362e5822d737008fc2afc6
corpus_249	digest 68 7f5bdd649b855fe8a38d9126242e1abfc51ea6803ae196854af4ac490735c60c
corpus_249_alternate	digest 68 7f5bdd649b855fe8a38d9126242e1abfc51ea6803ae196854af4ac490735c60c
corpus_250	digest 68 ee188a3667102a41babb13f2d2e0a462596853a837355c7f2065fe8d81f170b3
corpus_250_alternate	digest 68 ee188a3667102a41babb13f2d2e0a462596853a837355c7f2065fe8d81f170b3
corpus_251	digest 80 f60195d5d219956357c7db546e0a173b5624a36b7f06e8e3cc6eda4911c4c288
corpus_251_alternate	digest 80 f60195d5d219956357c7db546e0a173b5624a36b7f06e8e3cc6eda4911c4c288
corpus_252	digest 80 6108218ef7edf604e796010e50fdcfdf4f8f7c19ddc5ccfce48e1e22d5924e6d
corpus_252_alternate	digest 80 6108218ef7edf604e796010e50fdcfdf4f8f7c19ddc5ccfce48e1e22d5924e6d
corpus_253	digest 92 76ce9b1b9abcfe756f9cf1bbe12439c4a007872cd7d21040accec2cabc7c483c
corpus_253_alternate	digest 92 76ce9b1b9abcfe756f9cf1bbe12439c4a007872cd7d21040accec2cabc7c483c
corpus_254	digest 92 c778a340273762f28a4f43074b4b656539d11b982bb383528b6cbe94f1a074c2
corpus_254_alternate	digest 92 c778a340273762f28a4f43074b4b656539d11b982bb383528b6cbe94f1a074c2
corpus_255	digest 104 e9b94515fb5752b925b230e492c398138db98e3768142293789b0794fbb28e18
corpus_255_alternate	digest 104 e9b94515fb5752b925b230e492c398138db98e3768142293789b0794fbb28e18
